"","nonTumor_patches","sample_id","Indication","cell_count","patch_size","cell_freq"
"263","3568","ROI_008","LOCRC",0,27,0
"264","3569","ROI_008","LOCRC",8,46,0.173913043478261
"265","357","ROI_025","LOCRC",14,67,0.208955223880597
"266","3575","ROI_008","LOCRC",6,74,0.0810810810810811
"267","3580","ROI_008","LOCRC",20,65,0.307692307692308
"268","3583","ROI_008","LOCRC",1,13,0.0769230769230769
"269","3587","ROI_008","LOCRC",2,11,0.181818181818182
"270","359","ROI_025","LOCRC",2,13,0.153846153846154
"271","3593","ROI_008","LOCRC",3,48,0.0625
"272","3595","ROI_008","LOCRC",7,42,0.166666666666667
"273","36","ROI_022","EOCRC",330,2046,0.161290322580645
"274","362","ROI_025","LOCRC",0,15,0
"275","385","ROI_025","LOCRC",5,13,0.384615384615385
"276","39","ROI_022","EOCRC",0,14,0
"277","393","ROI_025","LOCRC",6,21,0.285714285714286
"278","395","ROI_025","LOCRC",2,32,0.0625
"279","40","ROI_022","EOCRC",4,34,0.117647058823529
"280","411","ROI_025","LOCRC",1,19,0.0526315789473684
"281","426","ROI_025","LOCRC",49,775,0.0632258064516129
"282","43","ROI_022","EOCRC",1,13,0.0769230769230769
"283","432","ROI_025","LOCRC",5,29,0.172413793103448
"284","455","ROI_025","LOCRC",9,50,0.18
"285","46","ROI_022","EOCRC",0,11,0
"286","472","ROI_025","LOCRC",2,19,0.105263157894737
"287","480","ROI_026","LOCRC",52,720,0.0722222222222222
"288","481","ROI_026","LOCRC",3,17,0.176470588235294
"289","528","ROI_026","LOCRC",13,111,0.117117117117117
"290","53","ROI_022","EOCRC",0,24,0
"291","552","ROI_026","LOCRC",0,11,0
"292","557","ROI_026","LOCRC",265,4259,0.0622211786804414
"293","568","ROI_026","LOCRC",4,37,0.108108108108108
"294","587","ROI_026","LOCRC",5,38,0.131578947368421
"295","590","ROI_026","LOCRC",0,20,0
"296","60","ROI_022","EOCRC",5,71,0.0704225352112676
"297","602","ROI_026","LOCRC",0,17,0
"298","647","ROI_026","LOCRC",1,10,0.1
"299","697","ROI_026","LOCRC",0,13,0
"300","752","ROI_027","LOCRC",630,9031,0.0697597165319455
"301","754","ROI_027","LOCRC",0,11,0
"302","81","ROI_022","EOCRC",1,10,0.1
"303","875","ROI_028","LOCRC",375,2241,0.167336010709505
"304","880","ROI_028","LOCRC",0,12,0
"305","894","ROI_028","LOCRC",6,24,0.25
"306","900","ROI_028","LOCRC",0,10,0
"307","905","ROI_028","LOCRC",3,40,0.075
"308","907","ROI_028","LOCRC",6,73,0.0821917808219178
"309","909","ROI_028","LOCRC",6,24,0.25
"310","912","ROI_028","LOCRC",1,19,0.0526315789473684
"311","926","ROI_028","LOCRC",6,17,0.352941176470588
"312","929","ROI_028","LOCRC",2,16,0.125
"313","93","ROI_022","EOCRC",3,47,0.0638297872340425
"314","939","ROI_028","LOCRC",1,10,0.1
"315","945","ROI_028","LOCRC",7,65,0.107692307692308
"316","952","ROI_028","LOCRC",2,10,0.2
"317","977","ROI_028","LOCRC",3,16,0.1875
"318","982","ROI_028","LOCRC",5,11,0.454545454545455
"319","983","ROI_028","LOCRC",4,21,0.19047619047619
